invoice_id,invoice_number,vendor_id,gl_transaction_id,invoice_date,amount
INV-5857,INV-4036,VEN-1002,GL-5857,2024-07-26,882.29
INV-5858,A-4024,VEN-1081,GL-5858,2024-07-26,3261.12
INV-5859,A-4009,VEN-1879,GL-5859,2024-07-26,4140.66
INV-5860,N-4006,VEN-1862,GL-5860,2024-07-26,2888.92
INV-5861,B-4006,VEN-1171,GL-5861,2024-07-26,4368.08
INV-5862,R-4009,VEN-1843,GL-5862,2024-07-26,2977.0
INV-5863,INV-4018,VEN-1262,GL-5863,2024-07-26,968.2
INV-5864,R-4012,VEN-1964,GL-5864,2024-07-26,1408.34
INV-5865,N-4012,VEN-2060,GL-5865,2024-07-26,4833.27
INV-5866,R-4006,VEN-1511,GL-5866,2024-07-26,2652.26
INV-5867,A-4003,VEN-2036,GL-5867,2024-07-26,4291.47
INV-5868,A-4003,VEN-1909,GL-5868,2024-07-26,4265.75
INV-5869,B-4012,VEN-1460,GL-5869,2024-07-26,3559.85
INV-5870,INV-4009,VEN-1312,GL-5870,2024-07-26,483.73
INV-5871,N-4012,VEN-1525,GL-5871,2024-07-26,3156.22
INV-5872,R-4012,VEN-1167,GL-5872,2024-07-26,4115.7
INV-5873,N-4012,VEN-1867,GL-5873,2024-07-26,542.91
INV-5874,N-4012,VEN-1195,GL-5874,2024-07-26,3274.9
INV-5875,A-4030,VEN-2064,GL-5875,2024-07-28,6560.64
INV-5876,N-4009,VEN-2108,GL-5876,2024-07-29,1036.67
INV-5877,R-4009,VEN-1758,GL-5877,2024-07-29,2698.26
INV-5878,B-4012,VEN-1551,GL-5878,2024-07-29,5751.83
INV-5879,B-4006,VEN-2070,GL-5879,2024-07-29,2358.18
INV-5880,INV-4009,VEN-1427,GL-5880,2024-07-29,2524.53
INV-5881,N-4015,VEN-1138,GL-5881,2024-07-29,2604.57
INV-5882,A-4006,VEN-1301,GL-5882,2024-07-29,1119.3
INV-5883,B-4006,VEN-1790,GL-5883,2024-07-29,1676.79
INV-5884,R-4009,VEN-1092,GL-5884,2024-07-29,4792.9
INV-5885,INV-4003,VEN-2072,GL-5885,2024-07-29,6403.96
INV-5886,R-4012,VEN-2007,GL-5886,2024-07-29,5194.55
INV-5887,N-4009,VEN-1170,GL-5887,2024-07-29,4100.75
INV-5888,N-4006,VEN-1685,GL-5888,2024-07-29,1451.27
INV-5889,INV-4006,VEN-1132,GL-5889,2024-07-29,4671.44
INV-5890,INV-4009,VEN-1227,GL-5890,2024-07-29,1671.22
INV-5891,A-4012,VEN-1382,GL-5891,2024-07-29,1456.04
INV-5892,N-4006,VEN-1411,GL-5892,2024-07-29,4575.18
INV-5893,A-4006,VEN-1909,GL-5893,2024-07-29,1759.77
INV-5894,INV-4006,VEN-1129,GL-5894,2024-07-29,2220.88
INV-5895,R-4012,VEN-1915,GL-5895,2024-07-29,4103.2
INV-5896,N-4009,VEN-2117,GL-5896,2024-07-29,329.35
INV-5897,INV-4039,VEN-1002,GL-5897,2024-07-30,388.86
INV-5898,R-4003,VEN-2006,GL-5898,2024-07-30,1719.51
INV-5899,INV-4003,VEN-1307,GL-5899,2024-07-30,4214.74
INV-5900,R-4012,VEN-1758,GL-5900,2024-07-30,1743.36
INV-5901,N-4006,VEN-1046,GL-5901,2024-07-30,8100.04
INV-5902,R-4009,VEN-1292,GL-5902,2024-07-30,4694.27
INV-5903,N-4009,VEN-1697,GL-5903,2024-07-30,2469.6
INV-5904,N-4006,VEN-1242,GL-5904,2024-07-30,1443.68
INV-5905,A-4012,VEN-1318,GL-5905,2024-07-30,2706.71
INV-5906,N-4012,VEN-2014,GL-5906,2024-07-30,2716.59
INV-5907,R-4006,VEN-1794,GL-5907,2024-07-30,2494.6
INV-5908,N-4009,VEN-1972,GL-5908,2024-07-30,10124.05
INV-5909,R-4003,VEN-1595,GL-5909,2024-07-30,4087.62
INV-5910,N-4012,VEN-2171,GL-5910,2024-07-30,5218.93
INV-5911,B-4015,VEN-1502,GL-5911,2024-07-30,1064.11
INV-5912,R-4009,VEN-1884,GL-5912,2024-07-30,1651.08
INV-5913,B-4009,VEN-2183,GL-5913,2024-07-30,1192.84
INV-5914,INV-4009,VEN-1286,GL-5914,2024-07-30,1327.94
INV-5915,INV-4006,VEN-1554,GL-5915,2024-07-30,5325.14
INV-5916,N-4072,VEN-1939,GL-5916,2024-07-31,2740.84
INV-5917,N-4021,VEN-1123,GL-5917,2024-07-31,5119.46
INV-5918,INV-4042,VEN-1002,GL-5918,2024-07-31,1053.17
INV-5919,R-4003,VEN-1642,GL-5919,2024-07-31,555.77
INV-5920,N-4003,VEN-1750,GL-5920,2024-07-31,5022.32
INV-5921,R-4015,VEN-1259,GL-5921,2024-07-31,538.52
INV-5922,B-4012,VEN-1878,GL-5922,2024-07-31,945.38
INV-5923,INV-4006,VEN-1869,GL-5923,2024-07-31,3366.79
INV-5924,INV-4012,VEN-1011,GL-5924,2024-07-31,5761.87
INV-5925,INV-4012,VEN-2120,GL-5925,2024-07-31,1863.45
INV-5926,N-4015,VEN-2031,GL-5926,2024-07-31,2579.66
INV-5927,INV-4003,VEN-1290,GL-5927,2024-07-31,2381.8
INV-5928,A-4015,VEN-1382,GL-5928,2024-07-31,2224.5
INV-5929,INV-4006,VEN-1800,GL-5929,2024-07-31,4330.51
INV-5930,R-4006,VEN-1877,GL-5930,2024-07-31,2079.0
INV-5931,R-4006,VEN-1357,GL-5931,2024-07-31,3213.11
INV-5932,INV-4015,VEN-1612,GL-5932,2024-07-31,2518.12
INV-5933,B-4012,VEN-1245,GL-5933,2024-07-31,5446.65
INV-5934,A-4006,VEN-2151,GL-5934,2024-07-31,2863.13
INV-5935,B-4012,VEN-1791,GL-5935,2024-07-31,2252.64
INV-5936,A-4009,VEN-1834,GL-5936,2024-07-31,3120.09
INV-5937,A-4009,VEN-2121,GL-5937,2024-07-31,1485.44
INV-5938,R-4006,VEN-2198,GL-5938,2024-07-31,2590.11
INV-5939,A-4009,VEN-1865,GL-5939,2024-07-31,2940.31
INV-5940,N-4006,VEN-1321,GL-5940,2024-07-31,3486.1
INV-5941,B-4006,VEN-2096,GL-5941,2024-07-31,2349.98
INV-5942,R-4045,VEN-1899,GL-5942,2024-08-01,3933.85
INV-5943,A-4015,VEN-1350,GL-5943,2024-08-01,5497.81
INV-5944,N-4009,VEN-1013,GL-5944,2024-08-01,3742.68
INV-5945,N-4003,VEN-1185,GL-5945,2024-08-01,10264.84
INV-5946,N-4006,VEN-1107,GL-5946,2024-08-01,4764.18
INV-5947,B-4009,VEN-2070,GL-5947,2024-08-01,304.66
INV-5948,B-4018,VEN-1917,GL-5948,2024-08-01,5351.64
INV-5949,B-4009,VEN-1905,GL-5949,2024-08-01,1725.12
INV-5950,B-4009,VEN-1848,GL-5950,2024-08-01,3735.81
INV-5951,N-4012,VEN-1013,GL-5951,2024-08-01,5710.88
INV-5952,B-4009,VEN-1694,GL-5952,2024-08-01,5161.87
INV-5953,R-4012,VEN-1732,GL-5953,2024-08-01,1990.83
INV-5954,B-4006,VEN-1416,GL-5954,2024-08-01,802.9
INV-5955,INV-4015,VEN-1011,GL-5955,2024-08-01,11274.96
INV-5956,B-4015,VEN-1957,GL-5956,2024-08-01,4604.75
INV-5957,R-4012,VEN-1098,GL-5957,2024-08-01,6481.6
INV-5958,N-4006,VEN-2186,GL-5958,2024-08-01,4362.8
INV-5959,A-4012,VEN-1030,GL-5959,2024-08-01,5032.2
INV-5960,A-4009,VEN-2027,GL-5960,2024-08-01,3657.48
INV-5961,N-4006,VEN-1101,GL-5961,2024-08-01,2730.6
INV-5962,N-4006,VEN-1367,GL-5962,2024-08-01,2619.52
INV-5963,R-4048,VEN-1899,GL-5963,2024-08-02,2685.54
INV-5964,INV-4045,VEN-1002,GL-5964,2024-08-02,164.86
INV-5965,R-4006,VEN-1184,GL-5965,2024-08-02,4560.93
INV-5966,B-4006,VEN-1180,GL-5966,2024-08-02,2035.87
INV-5967,INV-4012,VEN-1414,GL-5967,2024-08-02,2823.91
INV-5968,A-4009,VEN-1281,GL-5968,2024-08-02,2387.23
INV-5969,N-4012,VEN-2117,GL-5969,2024-08-02,2785.22
INV-5970,B-4006,VEN-1141,GL-5970,2024-08-02,1415.21
INV-5971,INV-4009,VEN-1670,GL-5971,2024-08-02,4705.95
INV-5972,B-4003,VEN-1621,GL-5972,2024-08-02,2288.53
INV-5973,N-4012,VEN-1765,GL-5973,2024-08-02,2983.71
INV-5974,INV-4003,VEN-1519,GL-5974,2024-08-02,6071.71
INV-5975,INV-4006,VEN-1963,GL-5975,2024-08-02,3754.2
INV-5976,INV-4009,VEN-2008,GL-5976,2024-08-02,5380.74
INV-5977,INV-4009,VEN-1800,GL-5977,2024-08-02,2010.7
INV-5978,INV-4006,VEN-1734,GL-5978,2024-08-02,5115.22
INV-5979,B-4009,VEN-2150,GL-5979,2024-08-02,8714.42
INV-5980,INV-4003,VEN-1650,GL-5980,2024-08-02,750.78
INV-5981,N-4012,VEN-2115,GL-5981,2024-08-02,213.31
INV-5982,N-4075,VEN-1939,GL-5982,2024-08-04,1521.1
INV-5983,A-4024,VEN-1122,GL-5983,2024-08-05,6942.96
INV-5984,INV-4012,VEN-1130,GL-5984,2024-08-05,1025.91
INV-5985,INV-4012,VEN-1312,GL-5985,2024-08-05,4306.63
INV-5986,INV-4015,VEN-1677,GL-5986,2024-08-05,5936.11
INV-5987,R-4006,VEN-1133,GL-5987,2024-08-05,2297.41
INV-5988,N-4006,VEN-1651,GL-5988,2024-08-05,4294.35
INV-5989,A-4012,VEN-1832,GL-5989,2024-08-05,4033.93
INV-5990,N-4009,VEN-1223,GL-5990,2024-08-05,3765.33
INV-5991,B-4009,VEN-1164,GL-5991,2024-08-05,3244.99
INV-5992,INV-4009,VEN-1770,GL-5992,2024-08-05,2479.04
INV-5993,INV-4006,VEN-1788,GL-5993,2024-08-05,2476.43
INV-5994,B-4009,VEN-1809,GL-5994,2024-08-05,3838.32
INV-5995,R-4006,VEN-1886,GL-5995,2024-08-05,1520.21
INV-5996,A-4012,VEN-1343,GL-5996,2024-08-05,1248.61
INV-5997,A-4009,VEN-1128,GL-5997,2024-08-05,8372.51
INV-5998,R-4003,VEN-1308,GL-5998,2024-08-05,1016.31
INV-5999,N-4012,VEN-2108,GL-5999,2024-08-06,2607.06
INV-6000,N-4015,VEN-2108,GL-6000,2024-08-06,1142.48
INV-6001,INV-4048,VEN-1002,GL-6001,2024-08-06,747.06
INV-6002,B-4012,VEN-1601,GL-6002,2024-08-06,2747.27
INV-6003,R-4012,VEN-1500,GL-6003,2024-08-06,189.58
INV-6004,A-4003,VEN-1975,GL-6004,2024-08-06,2807.18
INV-6005,B-4009,VEN-1710,GL-6005,2024-08-06,1799.37
INV-6006,B-4003,VEN-2100,GL-6006,2024-08-06,1715.08
INV-6007,N-4006,VEN-1468,GL-6007,2024-08-06,1201.68
INV-6008,A-4012,VEN-1753,GL-6008,2024-08-06,1031.43
INV-6009,INV-4006,VEN-1230,GL-6009,2024-08-06,3811.65
INV-6010,B-4006,VEN-1859,GL-6010,2024-08-06,2120.65
INV-6011,R-4015,VEN-1178,GL-6011,2024-08-06,3950.73
INV-6012,R-4006,VEN-1760,GL-6012,2024-08-06,1309.02
INV-6013,B-4006,VEN-2100,GL-6013,2024-08-06,2597.2
INV-6014,R-4012,VEN-1514,GL-6014,2024-08-06,1100.46
INV-6015,R-4009,VEN-1983,GL-6015,2024-08-06,3973.85
INV-6016,N-4078,VEN-1939,GL-6016,2024-08-07,994.41
INV-6017,B-4027,VEN-1433,GL-6017,2024-08-07,11751.64
INV-6018,A-4012,VEN-1351,GL-6018,2024-08-07,3007.81
INV-6019,INV-4009,VEN-1265,GL-6019,2024-08-07,3085.9
INV-6020,INV-4009,VEN-1370,GL-6020,2024-08-07,3409.64
INV-6021,N-4012,VEN-2207,GL-6021,2024-08-07,3813.25
INV-6022,INV-4009,VEN-2140,GL-6022,2024-08-07,1941.3
INV-6023,A-4027,VEN-1122,GL-6023,2024-08-08,6195.69
INV-6024,B-4003,VEN-1560,GL-6024,2024-08-08,3651.2
INV-6025,A-4006,VEN-2211,GL-6025,2024-08-08,5934.75
INV-6026,INV-4006,VEN-1506,GL-6026,2024-08-08,5563.12
INV-6027,N-4006,VEN-2084,GL-6027,2024-08-08,764.32
INV-6028,B-4009,VEN-1859,GL-6028,2024-08-08,4430.78
INV-6029,R-4009,VEN-1779,GL-6029,2024-08-08,4150.79
INV-6030,R-4006,VEN-1346,GL-6030,2024-08-08,1005.38
INV-6031,R-4006,VEN-1891,GL-6031,2024-08-08,901.21
INV-6032,B-4012,VEN-2235,GL-6032,2024-08-08,326.74
INV-6033,A-4006,VEN-1353,GL-6033,2024-08-08,1629.78
INV-6034,N-4012,VEN-1609,GL-6034,2024-08-08,6791.08
INV-6035,B-4006,VEN-1322,GL-6035,2024-08-08,11977.79
INV-6036,B-4009,VEN-1048,GL-6036,2024-08-08,1706.85
INV-6037,R-4012,VEN-2034,GL-6037,2024-08-08,1060.13
INV-6038,N-4006,VEN-2118,GL-6038,2024-08-08,2060.02
INV-6039,N-4009,VEN-1483,GL-6039,2024-08-08,2464.73
INV-6040,N-4009,VEN-2195,GL-6040,2024-08-08,1310.1
INV-6041,R-4009,VEN-1548,GL-6041,2024-08-08,1959.15
INV-6042,B-4009,VEN-1767,GL-6042,2024-08-08,3815.08
INV-6043,INV-4009,VEN-1763,GL-6043,2024-08-08,3808.09
INV-6044,N-4006,VEN-1940,GL-6044,2024-08-09,2411.85
INV-6045,INV-4012,VEN-1858,GL-6045,2024-08-09,658.16
INV-6046,R-4009,VEN-1926,GL-6046,2024-08-09,840.54
INV-6047,B-4009,VEN-1416,GL-6047,2024-08-09,2511.79
INV-6048,B-4006,VEN-1249,GL-6048,2024-08-09,4649.08
INV-6049,B-4009,VEN-1177,GL-6049,2024-08-09,806.85
INV-6050,A-4009,VEN-2194,GL-6050,2024-08-09,4976.48
INV-6051,B-4009,VEN-1573,GL-6051,2024-08-09,3988.43
INV-6052,INV-4012,VEN-1227,GL-6052,2024-08-09,3545.94
INV-6053,B-4015,VEN-1232,GL-6053,2024-08-09,5490.92
INV-6054,A-4009,VEN-1301,GL-6054,2024-08-09,5204.07
INV-6055,INV-4009,VEN-2107,GL-6055,2024-08-09,3177.58
INV-6056,A-4009,VEN-1193,GL-6056,2024-08-09,3319.67
INV-6057,R-4012,VEN-1209,GL-6057,2024-08-09,1323.91
INV-6058,A-4018,VEN-1986,GL-6058,2024-08-09,1218.43
INV-6059,R-4009,VEN-2184,GL-6059,2024-08-09,5951.22
INV-6060,B-4012,VEN-1419,GL-6060,2024-08-09,2698.26
INV-6061,N-4006,VEN-1750,GL-6061,2024-08-09,3383.33
INV-6062,R-4006,VEN-1595,GL-6062,2024-08-09,4740.4
INV-6063,R-4009,VEN-1398,GL-6063,2024-08-09,1576.75
INV-6064,N-4012,VEN-1717,GL-6064,2024-08-11,3030.97
INV-6065,R-4051,VEN-1899,GL-6065,2024-08-12,522.94
INV-6066,R-4054,VEN-1899,GL-6066,2024-08-12,1230.88
INV-6067,N-4009,VEN-1468,GL-6067,2024-08-12,4656.05
INV-6068,A-4006,VEN-1394,GL-6068,2024-08-12,652.09
INV-6069,R-4009,VEN-1412,GL-6069,2024-08-12,8766.43
INV-6070,INV-4015,VEN-1272,GL-6070,2024-08-12,986.92
INV-6071,N-4015,VEN-1669,GL-6071,2024-08-12,3640.55
INV-6072,INV-4015,VEN-1989,GL-6072,2024-08-12,599.75
INV-6073,INV-4009,VEN-1194,GL-6073,2024-08-12,916.69
INV-6074,A-4009,VEN-1047,GL-6074,2024-08-12,2616.84
INV-6075,B-4009,VEN-1928,GL-6075,2024-08-12,5743.11
INV-6076,B-4006,VEN-1475,GL-6076,2024-08-12,3356.62
INV-6077,N-4009,VEN-1820,GL-6077,2024-08-12,9485.12
INV-6078,A-4006,VEN-1786,GL-6078,2024-08-12,3629.36
INV-6079,INV-4006,VEN-1822,GL-6079,2024-08-12,4214.8
INV-6080,N-4012,VEN-1112,GL-6080,2024-08-12,5759.12
INV-6081,N-4009,VEN-2155,GL-6081,2024-08-12,4989.88
INV-6082,A-4006,VEN-1887,GL-6082,2024-08-12,5257.73
INV-6083,N-4003,VEN-1006,GL-6083,2024-08-12,888.63
INV-6084,A-4012,VEN-2194,GL-6084,2024-08-12,5723.27
INV-6085,B-4006,VEN-1119,GL-6085,2024-08-12,8645.1
INV-6086,R-4018,VEN-1484,GL-6086,2024-08-12,1176.75
INV-6087,INV-4036,VEN-1124,GL-6087,2024-08-13,2310.3
INV-6088,R-4057,VEN-1899,GL-6088,2024-08-13,3945.35
INV-6089,INV-4006,VEN-1799,GL-6089,2024-08-13,5059.52
INV-6090,A-4003,VEN-1114,GL-6090,2024-08-13,2467.28
INV-6091,B-4006,VEN-1239,GL-6091,2024-08-13,757.16
INV-6092,INV-4009,VEN-1788,GL-6092,2024-08-13,2918.36
INV-6093,N-4006,VEN-1774,GL-6093,2024-08-13,5013.96
INV-6094,B-4012,VEN-1725,GL-6094,2024-08-13,3253.34
INV-6095,A-4006,VEN-1781,GL-6095,2024-08-13,267.23
INV-6096,A-4006,VEN-2112,GL-6096,2024-08-13,1870.18
INV-6097,B-4006,VEN-1014,GL-6097,2024-08-13,885.11
INV-6098,INV-4006,VEN-1071,GL-6098,2024-08-13,402.55
INV-6099,N-4009,VEN-2118,GL-6099,2024-08-13,5846.82
INV-6100,INV-4015,VEN-1130,GL-6100,2024-08-13,2436.25
INV-6101,A-4012,VEN-1647,GL-6101,2024-08-13,2886.44
INV-6102,INV-4009,VEN-1671,GL-6102,2024-08-13,11248.89
INV-6103,R-4006,VEN-2164,GL-6103,2024-08-13,719.06
INV-6104,A-4033,VEN-2064,GL-6104,2024-08-14,6670.1
INV-6105,R-4018,VEN-1178,GL-6105,2024-08-14,6168.36
INV-6106,N-4006,VEN-1021,GL-6106,2024-08-14,2774.02
INV-6107,INV-4015,VEN-2203,GL-6107,2024-08-14,1186.35
INV-6108,B-4003,VEN-2202,GL-6108,2024-08-14,3281.57
INV-6109,R-4012,VEN-1303,GL-6109,2024-08-14,1466.23
INV-6110,R-4003,VEN-1435,GL-6110,2024-08-14,3207.85
INV-6111,A-4009,VEN-1912,GL-6111,2024-08-14,9504.69
INV-6112,B-4009,VEN-2133,GL-6112,2024-08-14,459.76
INV-6113,R-4012,VEN-1936,GL-6113,2024-08-14,1207.95
INV-6114,B-4006,VEN-1868,GL-6114,2024-08-14,1018.32
INV-6115,INV-4012,VEN-1924,GL-6115,2024-08-14,2719.04
INV-6116,INV-4003,VEN-2182,GL-6116,2024-08-14,6857.14
INV-6117,N-4012,VEN-1972,GL-6117,2024-08-14,4722.4
INV-6118,A-4015,VEN-1542,GL-6118,2024-08-14,3262.68
INV-6119,R-4018,VEN-1422,GL-6119,2024-08-14,645.04
INV-6120,INV-4015,VEN-1335,GL-6120,2024-08-14,5018.44
INV-6121,R-4009,VEN-1713,GL-6121,2024-08-14,300.29
INV-6122,INV-4012,VEN-1315,GL-6122,2024-08-14,1748.24
INV-6123,B-4009,VEN-1260,GL-6123,2024-08-14,3118.54
INV-6124,INV-4015,VEN-2055,GL-6124,2024-08-14,1227.96
INV-6125,R-4009,VEN-1966,GL-6125,2024-08-14,1623.93
INV-6126,R-4006,VEN-1374,GL-6126,2024-08-14,2536.16
INV-6127,INV-4012,VEN-1286,GL-6127,2024-08-14,873.5
INV-6128,INV-4018,VEN-1011,GL-6128,2024-08-14,9902.12
INV-6129,A-4006,VEN-2087,GL-6129,2024-08-14,4290.33
INV-6130,N-4015,VEN-2239,GL-6130,2024-08-14,475.44
INV-6131,INV-4012,VEN-2140,GL-6131,2024-08-14,2896.05
INV-6132,INV-4042,VEN-1756,GL-6132,2024-08-14,9635.88
INV-6133,R-4003,VEN-1404,GL-6133,2024-08-15,3822.88
INV-6134,INV-4006,VEN-1650,GL-6134,2024-08-15,1377.25
INV-6135,A-4006,VEN-1038,GL-6135,2024-08-15,1303.06
INV-6136,R-4003,VEN-2023,GL-6136,2024-08-15,1492.89
INV-6137,A-4009,VEN-1020,GL-6137,2024-08-15,3902.18
INV-6138,R-4009,VEN-2086,GL-6138,2024-08-15,3045.77
INV-6139,A-4006,VEN-1309,GL-6139,2024-08-15,3891.48
INV-6140,R-4015,VEN-2005,GL-6140,2024-08-15,2327.08
INV-6141,N-4003,VEN-1662,GL-6141,2024-08-15,5802.64
INV-6142,R-4012,VEN-2037,GL-6142,2024-08-15,2979.33
INV-6143,R-4006,VEN-1211,GL-6143,2024-08-15,1421.38
INV-6144,A-4009,VEN-2073,GL-6144,2024-08-15,5013.58
INV-6145,N-4012,VEN-1317,GL-6145,2024-08-15,3191.56
INV-6146,R-4009,VEN-1533,GL-6146,2024-08-15,3234.45
INV-6147,A-4015,VEN-1970,GL-6147,2024-08-15,2619.33
INV-6148,INV-4003,VEN-2067,GL-6148,2024-08-15,9282.12
INV-6149,A-4030,VEN-1122,GL-6149,2024-08-16,9079.86
INV-6150,R-4003,VEN-1690,GL-6150,2024-08-16,640.5
INV-6151,B-4006,VEN-1775,GL-6151,2024-08-16,4389.25
INV-6152,INV-4012,VEN-1613,GL-6152,2024-08-16,9277.4
INV-6153,INV-4009,VEN-2009,GL-6153,2024-08-16,1489.91
INV-6154,N-4009,VEN-1103,GL-6154,2024-08-16,2537.05
INV-6155,B-4012,VEN-1161,GL-6155,2024-08-16,3148.91
INV-6156,INV-4009,VEN-2250,GL-6156,2024-08-16,936.37
INV-6157,INV-4012,VEN-2008,GL-6157,2024-08-16,6688.18
INV-6158,B-4003,VEN-2076,GL-6158,2024-08-16,856.37
INV-6159,R-4003,VEN-1962,GL-6159,2024-08-16,1885.81
INV-6160,INV-4009,VEN-1540,GL-6160,2024-08-16,4571.79
INV-6161,INV-4006,VEN-2114,GL-6161,2024-08-16,3939.98
INV-6162,N-4006,VEN-1574,GL-6162,2024-08-16,1028.5
INV-6163,N-4012,VEN-1978,GL-6163,2024-08-16,3269.5
INV-6164,A-4012,VEN-1579,GL-6164,2024-08-16,5019.11
INV-6165,R-4009,VEN-1931,GL-6165,2024-08-16,711.74
INV-6166,INV-4018,VEN-1643,GL-6166,2024-08-16,1819.19
INV-6167,INV-4012,VEN-2134,GL-6167,2024-08-16,1102.14
INV-6168,N-4012,VEN-1501,GL-6168,2024-08-16,1432.34
INV-6169,R-4009,VEN-1136,GL-6169,2024-08-16,5229.7
INV-6170,B-4012,VEN-2183,GL-6170,2024-08-16,1260.98
INV-6171,N-4012,VEN-2155,GL-6171,2024-08-16,7209.08
INV-6172,INV-4006,VEN-2067,GL-6172,2024-08-18,9311.36
INV-6173,N-4018,VEN-1208,GL-6173,2024-08-19,10442.99
INV-6174,N-4006,VEN-1545,GL-6174,2024-08-19,2593.23
INV-6175,R-4015,VEN-1915,GL-6175,2024-08-19,6496.52
INV-6176,R-4015,VEN-1758,GL-6176,2024-08-19,524.59
INV-6177,B-4012,VEN-1694,GL-6177,2024-08-19,4424.16
INV-6178,N-4015,VEN-1146,GL-6178,2024-08-19,2706.64
INV-6179,B-4012,VEN-1094,GL-6179,2024-08-19,516.12
INV-6180,A-4009,VEN-2211,GL-6180,2024-08-19,398.75
INV-6181,A-4006,VEN-1036,GL-6181,2024-08-19,543.52
INV-6182,A-4012,VEN-1600,GL-6182,2024-08-19,2846.6
INV-6183,B-4018,VEN-2075,GL-6183,2024-08-19,2049.73
INV-6184,B-4009,VEN-1008,GL-6184,2024-08-19,1580.95
INV-6185,R-4009,VEN-1075,GL-6185,2024-08-19,1360.13
INV-6186,INV-4009,VEN-1583,GL-6186,2024-08-19,2900.3
INV-6187,R-4015,VEN-1402,GL-6187,2024-08-19,449.48
INV-6188,B-4006,VEN-1911,GL-6188,2024-08-19,1521.87
INV-6189,N-4003,VEN-1253,GL-6189,2024-08-19,5640.61
INV-6190,A-4012,VEN-1889,GL-6190,2024-08-19,934.49
INV-6191,N-4015,VEN-1765,GL-6191,2024-08-19,4286.35
INV-6192,R-4012,VEN-1926,GL-6192,2024-08-20,458.53
INV-6193,B-4006,VEN-1968,GL-6193,2024-08-20,470.5
INV-6194,B-4009,VEN-1622,GL-6194,2024-08-20,7359.72
INV-6195,B-4009,VEN-1968,GL-6195,2024-08-20,3943.26
INV-6196,INV-4009,VEN-1965,GL-6196,2024-08-20,928.19
INV-6197,INV-4009,VEN-1331,GL-6197,2024-08-20,2044.44
INV-6198,A-4009,VEN-1430,GL-6198,2024-08-20,5874.88
INV-6199,A-4009,VEN-1954,GL-6199,2024-08-20,527.48
INV-6200,INV-4009,VEN-1490,GL-6200,2024-08-20,1678.31
INV-6201,INV-4012,VEN-2250,GL-6201,2024-08-20,6359.02
INV-6202,A-4006,VEN-1985,GL-6202,2024-08-20,10481.78
INV-6203,B-4009,VEN-2096,GL-6203,2024-08-20,394.47
INV-6204,N-4009,VEN-1628,GL-6204,2024-08-20,514.23
INV-6205,B-4012,VEN-1328,GL-6205,2024-08-20,1684.99
INV-6206,INV-4009,VEN-2180,GL-6206,2024-08-20,4824.93
INV-6207,A-4018,VEN-1437,GL-6207,2024-08-20,3408.79
INV-6208,R-4006,VEN-1142,GL-6208,2024-08-20,5276.67
INV-6209,A-4006,VEN-1657,GL-6209,2024-08-20,3350.66
INV-6210,B-4006,VEN-1489,GL-6210,2024-08-20,9089.92
INV-6211,N-4012,VEN-1628,GL-6211,2024-08-20,1021.37
INV-6212,N-4024,VEN-1123,GL-6212,2024-08-21,2790.0
INV-6213,N-4018,VEN-1757,GL-6213,2024-08-21,1774.78
INV-6214,A-4006,VEN-1797,GL-6214,2024-08-21,2395.49
INV-6215,INV-4006,VEN-2049,GL-6215,2024-08-21,2954.93
INV-6216,R-4012,VEN-2184,GL-6216,2024-08-21,2466.63
INV-6217,A-4009,VEN-1945,GL-6217,2024-08-21,2300.61
INV-6218,R-4015,VEN-1160,GL-6218,2024-08-21,1456.93
INV-6219,B-4012,VEN-2088,GL-6219,2024-08-21,7731.18
INV-6220,INV-4012,VEN-1265,GL-6220,2024-08-21,2227.61
INV-6221,A-4009,VEN-1781,GL-6221,2024-08-21,1369.64
INV-6222,R-4006,VEN-1946,GL-6222,2024-08-21,8852.27
INV-6223,INV-4018,VEN-1677,GL-6223,2024-08-21,6475.62
INV-6224,R-4009,VEN-1595,GL-6224,2024-08-21,4745.25
INV-6225,N-4009,VEN-1686,GL-6225,2024-08-21,4726.71
INV-6226,INV-4006,VEN-1307,GL-6226,2024-08-21,3835.65
INV-6227,A-4006,VEN-1114,GL-6227,2024-08-21,5423.38
INV-6228,R-4009,VEN-1606,GL-6228,2024-08-21,3467.25
INV-6229,INV-4012,VEN-1331,GL-6229,2024-08-21,5034.56
INV-6230,A-4015,VEN-2194,GL-6230,2024-08-21,2711.85
INV-6231,N-4012,VEN-1024,GL-6231,2024-08-21,6268.26
INV-6232,R-4009,VEN-1306,GL-6232,2024-08-22,3478.02
INV-6233,R-4015,VEN-1062,GL-6233,2024-08-22,1849.85
INV-6234,N-4009,VEN-1675,GL-6234,2024-08-22,6261.52
INV-6235,R-4012,VEN-1953,GL-6235,2024-08-22,7328.96
INV-6236,N-4003,VEN-1258,GL-6236,2024-08-22,6205.48
INV-6237,A-4009,VEN-1960,GL-6237,2024-08-22,1917.19
INV-6238,B-4018,VEN-1895,GL-6238,2024-08-22,987.58
INV-6239,A-4012,VEN-1988,GL-6239,2024-08-22,1210.68
INV-6240,B-4018,VEN-1051,GL-6240,2024-08-22,3245.98
INV-6241,B-4018,VEN-1957,GL-6241,2024-08-22,4111.16
INV-6242,INV-4003,VEN-1746,GL-6242,2024-08-22,4280.62
INV-6243,INV-4012,VEN-1803,GL-6243,2024-08-22,3291.3
